timestamp,Asset_ID,Count,Open,High,Low,Close,Volume,VWAP,Target
1631185020,1,1288.0,46136.01571428571,46166.55,46105.61,46135.35142857144,29.447741882673405,46134.09834424406,-0.0006632530470466
1631185080,1,2029.0,46134.74714285715,46167.5,46120.58,46137.95,38.61580573262728,46145.57651958553,-0.0011186509583653
1631185140,1,1678.0,46137.67391616287,46181.37,46123.9,46161.58714285715,38.08847536954298,46152.415585869865,-0.0009007006137284
1631185200,1,1537.0,46157.118571428575,46173.41,46090.0,46112.25,51.26515285040982,46135.892300309904,-0.0008858716411483
1631185260,1,1442.0,46106.038362585714,46152.84,46068.7,46134.39142857144,40.40016699219336,46109.62838520216,-0.0008584637073149
1631185320,1,3022.0,46148.405344734274,46227.48,46127.0,46210.27263310571,111.49946767495032,46180.93502881254,-0.0008761342146716
1631185380,1,1654.0,46207.43571428571,46238.55,46168.34,46218.20857142856,53.6723759200926,46205.9920303779,-0.0010352739658342
1631185440,1,1705.0,46215.18285714285,46243.09,46160.0,46226.708571428586,62.11383501602455,46210.13941553384,-0.0006878213967081
1631185500,1,1269.0,46226.32714285714,46240.21,46171.27,46191.62285714286,32.19717819,46211.26471212025,-0.0009474217475
1631185560,1,1285.0,46190.82142857144,46232.25,46172.33,46214.83487145,30.561722203606354,46204.828615671766,-0.0007692092267231
1631185620,1,1153.0,46218.06714285714,46239.42,46197.7,46215.78170973143,41.08857634213848,46213.93261302577,-0.0004025691014459
1631185680,1,2102.0,46216.16,46276.31,46174.39,46234.19571428571,73.53121111135006,46227.4725913369,-6.740456281851431e-05
1631185740,1,1190.0,46236.994285714274,46259.84,46206.5,46237.88000000001,26.04461769942207,46228.04708327953,0.0002945442870377
1631185800,1,1223.0,46247.77,46285.5,46219.95,46240.65857142856,38.561022719198334,46238.80854626103,0.0001003593541414
1631185860,1,1487.0,46239.02999999999,46275.13,46225.06,46256.832556792855,56.19020819307008,46249.55347872577,0.0002368134665508
1631185920,1,1487.0,46257.56875,46284.27,46220.9,46253.48875,51.93843576073061,46255.36794914207,0.0003868798457003
1631185980,1,1406.0,46260.61,46295.37,46244.12,46273.707142857136,36.6615843747641,46266.94288031657,0.000756182359101
1631186040,1,1368.0,46274.068571428565,46299.2,46248.5,46265.38571428572,29.65069246489027,46276.509574668205,0.0007599293319542
1631186100,1,1751.0,46264.1968742525,46279.86,46207.85,46237.39875,47.19145174541572,46248.72659563122,0.0011572038588642
1631186160,1,1641.0,46235.32428571428,46299.96,46213.14,46278.65571428571,45.05360793671686,46253.77227392695,0.0010928945302579
1631186220,1,1646.0,46279.7825,46302.11,46256.24,46279.62032428125,39.7180847854419,46279.20165045005,0.0016987531972174
1631186280,1,1363.0,46284.037142857145,46303.17,46256.55,46270.14428571429,27.314262680612856,46279.77069551985,0.0013302616259318
1631186340,1,1575.0,46270.32142857144,46326.9,46234.72,46286.98428571428,57.25169871685589,46275.544041214765,0.0011189455046605
1631186400,1,1922.0,46284.23216298,46325.0,46265.73,46299.4641165325,73.89089334322233,46293.04791960036,0.0012062831729252
1631186460,1,1821.0,46299.19625,46336.78,46239.17,46259.88000000001,77.50697290483711,46280.97651291607,0.0015157699423706
1631186520,1,1362.0,46259.65714285715,46306.14,46240.06,46285.47714285715,98.07834551403889,46273.712169443046,0.0016128445295466
1631186580,1,1371.0,46286.24625,46321.36,46247.82,46294.18250000001,42.56906996060742,46283.56600448295,0.0017021255943566
1631186640,1,1360.0,46297.81714285714,46318.41,46248.5,46285.011428571415,68.38313867633633,46289.82825919382,0.0015312670752294
1631186700,1,1400.0,46285.097142857136,46338.58,46267.8,46303.38285714285,55.618587808485394,46303.343278913984,0.001427721631643
1631186760,1,1845.0,46303.0,46360.66,46291.7,46324.96375,46.61783654999999,46318.391587397215,0.0014649618365858
1631186820,1,1250.0,46325.11625,46360.66,46303.6,46331.4175,37.068986385383845,46322.961851303895,0.001409109607965
1631186880,1,1538.0,46325.33142857144,46346.76,46276.4,46317.35142857144,94.505017234446,46312.89640276582,0.0010441105066924
1631186940,1,1386.0,46314.13,46339.21,46294.1,46320.13714285714,39.581903736063744,46314.65432959631,0.0006803812405686
1631187000,1,1483.0,46320.43571428571,46346.09,46300.03,46316.93898953001,35.37487787676561,46321.39523664583,0.0002373622639191
1631187060,1,1306.0,46315.76857142856,46337.32,46297.14,46321.037142857145,55.57407119194316,46316.37370908802,0.0001373405179189
1631187120,1,1482.0,46321.8775,46372.48,46300.0,46313.38,38.510279551270735,46325.77051548284,-0.0003921684307835
1631187180,1,2441.0,46315.28000000001,46391.49,46277.7,46348.653992985,195.21782707907207,46329.65196967506,0.0003815138982328
1631187240,1,1638.0,46351.347142857136,46376.53,46302.08,46325.457142857136,58.7116884523801,46340.32311365861,0.0001429101854644
1631187300,1,1576.0,46323.13714285714,46396.35,46300.2,46338.22142857144,98.01321007183178,46330.70526004744,0.0001349529085892
1631187360,1,1454.0,46338.02875000001,46412.91,46322.15,46339.04875,50.29730430071726,46346.35739717026,-4.796216423245606e-05
1631187420,1,2116.0,46339.0475,46383.38,46300.02,46351.67375,99.12871064405758,46338.27404607157,-0.000249608659319
1631187480,1,1704.0,46352.027142857136,46377.55,46313.27,46352.225714285705,66.96819592,46347.660648147576,-0.0004430179120294
1631187540,1,1851.0,46351.02375,46388.62,46301.1,46358.51624999999,90.05602535932171,46345.75180365644,-0.000576479514303
1631187600,1,2353.0,46358.61,46431.73,46341.12,46389.72,56.27824081296029,46376.953845978205,-0.0004557118058656
1631187660,1,1438.0,46390.57904968429,46405.13,46335.83,46363.71,33.801916763980024,46370.51544906734,-0.0007957521329665
1631187720,1,1385.0,46364.29875,46417.2,46345.7,46383.4475,44.621928554202,46380.39007098639,-0.0006823597292888
1631187780,1,1591.0,46382.58428571428,46414.15,46354.67,46396.33571428571,73.21200750481741,46385.20640466277,-0.0005628618168949
1631187840,1,1103.0,46396.25375,46424.08,46376.6,46399.76966337,36.41254587663399,46396.89981469909,-0.0009509865772056
1631187900,1,1981.0,46400.36716336999,46459.03,46381.02,46418.3425,75.36485864999999,46414.689599852405,-0.0006570323706638
1631187960,1,2122.0,46418.652857142864,46442.9,46358.4,46411.24571428573,97.55010843103588,46407.03753678152,-0.0001467873908625
1631188020,1,1987.0,46407.21875,46435.13,46349.86,46383.58500000001,124.97721133320086,46397.97404763072,0.0001397651432862
1631188080,1,1863.0,46382.19571428571,46406.57,46322.67,46352.23285714287,55.47865870513807,46373.19171748797,-9.757311042581226e-05
1631188140,1,2201.0,46340.72875,46371.0,46253.57,46281.635,75.74424960379085,46314.25825835099,3.500979086634671e-05
1631188200,1,1811.0,46284.63625,46345.63,46254.3,46306.43375,60.408523073424405,46302.004475730704,-0.0004257021692472
1631188260,1,1431.0,46312.06,46364.54,46283.9,46316.69,49.79130274395492,46320.3330976267,-0.0006127407911158
1631188320,1,1491.0,46310.892857142855,46353.18,46278.1,46331.29142857144,49.78260163035386,46312.17043870276,-0.0003985711404738
1631188380,1,1473.0,46332.555714285714,46367.13,46317.3,46334.980326871424,40.45315083440076,46339.116735421805,-0.0009895973727989
1631188440,1,1953.0,46332.948898300005,46348.0,46268.12,46310.554902868585,82.92506599009931,46318.99380933369,-0.0013367186250965
1631188500,1,1579.0,46308.74714285714,46380.19,46293.06,46339.444285714286,54.714577509999984,46327.61298303807,-0.0016378596398354
1631188560,1,1130.0,46340.222857142864,46368.82,46313.16,46343.04714285715,29.48244198261433,46342.57725379278,-0.0015420291731082
1631188620,1,1249.0,46346.81285714286,46384.97,46328.08,46351.84702965286,20.23921923796004,46349.40106215539,-0.0016164274952412
1631188680,1,1318.0,46353.75560108144,46377.65,46320.5,46341.74571428573,34.164210893109185,46344.71141198256,-0.0012078873526569
1631188740,1,1446.0,46340.35125,46354.21,46288.8,46306.51,44.21524989534247,46321.1347078751,-0.0009776064732969
1631188800,1,2648.0,46316.98,46423.03,46293.14,46391.15,123.30841614609945,46361.95298220206,-0.0013924279232823
1631188860,1,1615.0,46400.00285714285,46429.99,46353.52,46387.147142857146,43.16477460777562,46384.58715148899,-0.0014807667131513
1631188920,1,1872.0,46390.41142857144,46415.49,46349.4,46388.52428571428,64.38979679967294,46383.883484737664,-0.0012362918007018
1631188980,1,1669.0,46389.0225,46440.13,46373.81,46410.67411795125,67.28474872305691,46403.99551562509,-0.0011972926244669
1631189040,1,1799.0,46410.2275,46436.59,46380.1,46398.96,43.7386327100205,46401.761218068925,-0.0009575577959583
1631189100,1,1618.0,46397.58142857144,46443.15,46373.0,46408.85845705,44.89593233812096,46400.02886975944,-0.0004262986553935
1631189160,1,1911.0,46409.47571428572,46465.66,46388.52,46439.67116197001,56.39240918632379,46419.66625892925,-0.0004335817117702
1631189220,1,3882.0,46434.691476515,46506.43,46405.31,46478.645,209.94143049365485,46461.48587924677,-0.0007173651408084
1631189280,1,4868.0,46478.39450399125,46581.33,46440.69,46533.55625,288.9588544427229,46520.45229387393,-0.000189019890995
1631189340,1,2717.0,46531.52625,46558.1,46460.11,46491.79,125.09763528768336,46513.431638271686,0.0004662128961651
1631189400,1,2897.0,46469.96625000001,46499.0,46373.83,46403.4575,106.1092604338966,46430.406984401234,0.0011448419049359
1631189460,1,2276.0,46396.24249999999,46452.56,46357.51,46407.50125,65.24420729781667,46406.93806749879,0.001775675735446
1631189520,1,1956.0,46412.86142857144,46444.44,46388.28,46422.902857142864,55.9303453618534,46416.71531192035,0.0015717341254745
1631189580,1,1870.0,46420.66857142856,46454.44,46358.45,46384.277142857136,68.42504495084172,46398.46275135894,0.0017371097548735
1631189640,1,2304.0,46382.71625,46398.1,46307.4,46337.48125,59.75400594571701,46356.73799687587,0.0034590538927674
1631189700,1,1741.0,46330.905,46410.14,46312.81,46382.80875,41.80861630026206,46353.98576233455,0.0026020475115748
1631189760,1,1533.0,46381.33285714287,46397.5,46303.44,46331.93493057571,69.56480243138174,46349.980256494295,0.0025989771517465
1631189820,1,2838.0,46327.32125,46345.9,46242.0,46272.2,88.55994854364101,46290.45886360452,0.002555400334378
1631189880,1,3300.0,46265.29125,46280.1,46164.45,46228.42375,93.86911213682784,46235.87075368414,0.003256405559014
1631189940,1,4949.0,46225.5450906525,46243.98,46072.14,46141.49999999999,157.49540648010478,46148.1327417801,0.002428069268891
1631190000,1,3445.0,46143.40625,46160.89,46071.0,46114.28375000001,102.37786204499258,46112.15895412354,0.0021827337734644
1631190060,1,2925.0,46118.662349175,46207.43,46095.41,46172.11823632375,101.19809862892096,46156.401676115885,0.0021857408773897
1631190120,1,1940.0,46174.22375,46241.89,46132.1,46217.0725,48.53104423451767,46186.74495789488,0.0028528337996624
1631190180,1,1966.0,46217.72,46249.76,46141.24,46186.66625,113.53271092225094,46199.246034314114,0.0037496229665226
1631190240,1,1714.0,46185.27418078375,46235.74,46135.4,46202.48719891375,60.60234438941824,46191.63805269367,0.0027555613064672
1631190300,1,1862.0,46189.26375,46221.35,46139.17,46162.1325,39.78598162330139,46175.50515731123,0.00274480808051
1631190360,1,2757.0,46153.98932129749,46174.33457038,46098.34,46127.56520272874,95.3909286510294,46132.76774075648,0.0020713761220433
1631190420,1,2531.0,46126.37285714286,46154.32,46080.0,46111.10924844143,71.70142958279777,46115.78115514074,0.0024986243372309
1631190480,1,4956.0,46110.4025,46141.31,46000.0,46042.4275,241.40405805004428,46071.56527503045,0.0023537681676137
1631190540,1,3817.0,46042.42428571429,46067.05,46000.0,46046.87714285714,126.04942412373116,46036.845145562,0.0007723553104962
1631190600,1,7909.0,46039.48625,46056.6,45867.89,45900.945,337.23639433849627,45963.64836348162,0.0020914843911934
1631190660,1,11685.0,45900.16158822625,45978.19,45700.0,45738.1890727925,466.5855341690407,45868.317901336326,0.0018058458977977
1631190720,1,7580.0,45745.56250000001,45890.25,45698.95,45822.35598444875,249.3564287347262,45798.6615142856,0.0009937386893006
1631190780,1,4879.0,45829.95,45866.0,45737.11,45764.63730178126,160.35528519545502,45808.09763974437,-0.0004587523859761
1631190840,1,5025.0,45764.0025,45853.81,45737.88,45809.26875,181.848393926356,45795.072404390616,0.000389504426913
1631190900,1,3538.0,45808.40499999999,45874.27,45759.0,45845.75,105.91661988903056,45821.83681771023,0.0001886596970426
1631190960,1,3407.0,45848.59625,45901.88,45808.6,45849.35125,144.94255483140972,45857.08920591185,0.0001870773090039
1631191020,1,4328.0,45842.96000000001,45867.43,45700.0,45725.52375,180.1196054115059,45776.70226839325,-0.0001927824711953
1631191080,1,6565.0,45723.2447659175,45796.0,45661.55,45690.37,212.22874002832643,45723.873831945486,0.0004213477604149
1631191140,1,8875.0,45685.69722060375,45729.0,45599.0,45708.58375,291.619195036518,45674.93902886049,0.0022660843098176
1631191200,1,4331.0,45706.15375,45784.66,45661.8,45725.72625,150.1382781387194,45727.72466897812,0.0036329869466203
1631191260,1,3412.0,45720.57969913875,45747.35,45647.3,45689.6641927325,123.72892968205832,45698.47275337559,0.0047081150680316
1631191320,1,3258.0,45704.52,45797.85,45674.5,45780.835,123.8185602951734,45754.77279906113,0.0051154643370778
1631191380,1,3588.0,45784.95249999999,45854.13,45756.6,45793.34625,129.24565449471976,45807.30913745776,0.0049289293359893
1631191440,1,2374.0,45787.02875,45797.64,45729.17,45759.39375,87.55002462678694,45771.61497975708,0.007220363772085
1631191500,1,3969.0,45762.57,45859.06,45737.9,45768.8017249875,172.32018821425203,45809.71471247988,0.0065762443800881
1631191560,1,3154.0,45763.67282871626,45791.92,45712.57,45762.44625,156.22350068748852,45759.56232719204,0.005977154233042
1631191620,1,2183.0,45768.86000000001,45824.68,45743.9,45802.60125,80.42676228198275,45786.19622903971,0.0062528847385963
1631191680,1,1872.0,45806.72000000001,45849.76073887,45782.43,45835.43010555285,47.13075588850262,45823.4669010381,0.0070236821263742
1631191740,1,3781.0,45832.42,45949.72,45800.02,45921.89375,115.9488719552326,45872.272977300105,0.007370778030992
1631191800,1,2972.0,45931.23,45950.5,45869.98,45893.31999999999,119.9773883559402,45914.18626148757,0.0068429254771395
1631191860,1,2705.0,45888.652857142864,45957.51,45869.98,45899.86571428572,95.8926456992314,45911.07690413657,0.0073809462435931
1631191920,1,2098.0,45904.13875,45955.5,45884.5,45930.43375,69.06237575875619,45927.800009996114,0.0078605048807834
1631191980,1,3204.0,45925.207142857136,46008.0,45911.59,45990.52,114.00505650985212,45962.50538911072,0.0058367990353246
1631192040,1,13817.0,45991.0506094275,46422.0,45957.76,46310.075,623.0464123764593,46257.71189796744,0.0047504573368985
1631192100,1,8630.0,46309.32039593875,46494.12,46253.98,46462.96915836,365.006016726734,46374.98751992572,0.0030317448969769
1631192160,1,16512.0,46466.4075,46782.81,46410.43,46683.45625,957.2344721237962,46613.0743397121,0.0014725687515886
1631192220,1,12341.0,46678.64875000001,46850.0,46532.0,46710.0375,662.9527046916892,46694.23359323953,0.0014171311587631
1631192280,1,6189.0,46706.23428571428,46730.3,46580.65,46654.80714285715,286.7783842703268,46650.258368167786,0.0009704378742773
1631192340,1,3794.0,46654.204176565,46695.21,46591.0,46668.99875000001,190.0678197351316,46637.60232751506,-0.0006566138491738
1631192400,1,16445.0,46673.02692277125,47160.78,46649.9,47023.195,817.1121521545938,46861.04885832591,-0.0004141656628795
1631192460,1,11162.0,47020.52986345501,47045.0,46872.38,46945.948717075,631.5353095908831,46946.80689871024,0.0004663165801026
1631192520,1,6185.0,46938.78125,47002.0,46837.3,46895.13080312,376.67402137395294,46927.14598139052,0.0008774321389073
1631192580,1,4150.0,46878.54500000001,46963.2,46840.37,46877.70944606125,165.66580943857406,46888.16465927023,0.0007328054445164
1631192640,1,3817.0,46869.22549866375,46963.7,46841.7,46887.8575,183.1507896318069,46900.275627772695,0.00012354881259
1631192700,1,3286.0,46883.83125,46976.82,46848.5,46955.48125,140.22391837779676,46908.95460903676,0.0010826799895712
1631192760,1,8827.0,46958.95875,47100.0,46855.97,46918.08625,454.24199009257006,47004.10405916601,0.0008061786934694
1631192820,1,4093.0,46908.63283676749,47064.37,46868.46,47025.0230974775,188.17044815037903,46969.438063054935,-3.52873030914745e-05
1631192880,1,7335.0,47033.8581878075,47146.16,47002.03,47106.77493051,398.2042975646862,47091.245757239616,0.0002424611518752
1631192940,1,5342.0,47093.87885940626,47146.07,47020.4,47064.4293504425,493.3638184907846,47081.01578691823,0.0005626284848673
1631193000,1,4401.0,47054.895,47153.86,46942.0,47082.375,244.3706802680859,47044.077960247785,0.0001670832100045
1631193060,1,3534.0,47067.945,47095.6,46993.41,47053.23875,165.0740700778954,47037.096846846885,0.0011153511641369
1631193120,1,3730.0,47058.50375,47117.87,46996.1,47019.60749999999,189.14376442319684,47047.82181871856,0.00064509348484
1631193180,1,4427.0,47011.5125,47036.47,46920.0,46954.85859385751,189.30542032212105,46980.40373436969,0.0012644975058868
1631193240,1,3777.0,46943.98250000001,46990.02,46870.6,46918.41880147875,147.30177935948186,46935.424315485536,0.000244783270655
1631193300,1,3312.0,46923.3125,47000.0,46893.7,46983.85625,170.0931515987134,46953.873142421486,0.0002671572027964
1631193360,1,3349.0,46993.63875,47050.34,46929.0,46982.2675,152.43080543885858,47001.41132460647,3.899901389807156e-05
1631193420,1,2442.0,46988.3875,47080.76,46969.49,47041.11506285625,76.30712679341077,47025.924653764814,-0.000439829696184
1631193480,1,3343.0,47038.43862324125,47121.3,47001.1,47092.93749999999,155.1699675725214,47072.9572680826,-9.152235212729116e-05
1631193540,1,3649.0,47090.53375,47133.23,47041.8,47090.98,238.9644347875864,47084.78594440827,-0.0001056781767883
1631193600,1,2627.0,47095.74142857142,47133.0,47002.5,47042.56285714286,111.64615304718616,47075.73061168791,0.0005105921288598
1631193660,1,2965.0,47052.8679181075,47177.93,47026.3,47124.85625,120.05073386825096,47104.49501642457,0.0002228213812712
1631193720,1,8062.0,47124.79125,47257.3,47097.56,47193.83125,338.5422284020844,47175.91484548106,0.000726169854193
1631193780,1,5480.0,47193.63936671285,47232.75,47100.7,47135.98142857144,330.0865315451166,47172.484020411575,0.0013507583268352
1631193840,1,3141.0,47137.17168419626,47199.74,47056.1,47086.06875,122.63644760401156,47141.98932618983,0.0011804360412841
1631193900,1,3340.0,47083.11875,47225.44,47060.0,47188.38875,166.8118181257006,47142.71974014893,0.001148577680674
1631193960,1,4462.0,47200.3625,47280.4,47127.2,47143.79375,249.03905600115704,47204.19016572657,0.0006182231848333
1631194020,1,3368.0,47151.3,47178.62,47102.88,47148.907727997146,143.41728117348725,47139.70934344572,0.0004446334441214
1631194080,1,2664.0,47150.0,47173.66,47090.2,47105.59428571429,96.30712493965316,47134.72101774665,7.347738290724168e-05
1631194140,1,2980.0,47106.14,47221.9,47071.74,47133.80375,121.8717621360018,47147.77490132321,0.0006062598327677
1631194200,1,2436.0,47132.35142857144,47204.5,47113.6,47163.371428571416,72.17331847089861,47152.721677685135,0.0011083755534424
1631194260,1,2742.0,47167.46875,47210.71,47073.0,47096.3925,105.9390227910607,47124.35611119174,0.0010855435751666
1631194320,1,3147.0,47096.7246817125,47161.77,47069.04,47109.04989850875,130.51123340302786,47110.7374256468,0.0016409076194933
1631194380,1,4100.0,47114.542857142864,47155.08,47062.0,47089.70712709571,155.5937663128248,47117.22046766127,0.0012933274842626
1631194440,1,2512.0,47090.962857142855,47117.1,47041.3,47066.58571428572,62.81042495278392,47089.31391892686,0.0013845784390406
1631194500,1,2683.0,47065.66714285715,47148.07,47041.3,47069.32857142858,118.48514134324093,47093.68630744921,0.0004114948389386
1631194560,1,2570.0,47070.185714285726,47107.9,47008.0,47031.74714285713,85.31873876412185,47051.58627128963,0.0002219997820005
1631194620,1,3986.0,47028.17,47069.0,46921.0,46960.58624999999,140.2887760700362,46989.33768191032,-3.19121176376978e-05
1631194680,1,4820.0,46951.68839205,47050.0,46869.2,47016.75625,166.10479285912658,46940.391362217335,-0.0003225072901931
1631194740,1,3019.0,47016.1175,47089.75,46996.51,47032.26125,111.2122517036086,47041.88319473852,-0.0006594031565586
1631194800,1,2243.0,47033.17249999999,47105.42,47008.0,47062.61125,99.25688403407696,47060.76172307364,-0.0004482646847848
1631194860,1,2045.0,47055.73818393875,47115.38,47039.0,47064.68125,104.21281438555332,47072.668420404494,5.8044360003472496e-05
1631194920,1,2267.0,47065.08285714287,47081.5,46998.08,47017.66,82.38261432937179,47049.8433077843,2.6711417181217315e-05
1631194980,1,2607.0,47012.97142857144,47032.04,46935.6,46982.63714285714,88.48502900278783,46994.11670727892,8.716876442923876e-05
1631195040,1,2340.0,46988.93090401875,47025.34,46951.37,46971.18,90.23271605925947,46980.084903733245,0.0001472585349918
1631195100,1,2383.0,46974.49497009,47002.2,46916.7,46940.3096481,100.3212383044522,46975.69560968536,-0.0002703289298262
1631195160,1,2628.0,46935.50958843625,46976.0,46899.45,46930.76,140.71199667621835,46933.36662712712,-0.0003835453751871
1631195220,1,2248.0,46935.83125,46968.75,46888.1,46907.36130147876,73.05377782073853,46931.25737019946,-0.0007772179091035
1631195280,1,2865.0,46909.0787496525,46926.40999722,46845.7,46866.93625000001,71.78968250244559,46884.89590674092,-0.0008531366758929
1631195340,1,3091.0,46866.80005391751,46952.71,46845.7,46906.47500000001,122.5675714453802,46899.432942213854,-0.0009037636778578
1631195400,1,2027.0,46912.7025,46992.09,46899.4,46962.5475,54.78917820316106,46945.83149605271,-0.0006249192831366
1631195460,1,1794.0,46966.86375,47001.44,46900.01,46929.85375,45.84072630615157,46948.59459271285,-9.529665905434487e-05
1631195520,1,2312.0,46925.8026644525,46984.22,46909.26,46929.7425,50.91077058163285,46947.567900519934,0.0001285990653181
1631195580,1,1622.0,46928.42571428571,46989.5,46907.7,46951.80714285715,44.7683216040999,46954.390378248914,0.0001185975419649
1631195640,1,1884.0,46944.415,46980.08,46912.81,46948.33875,62.790691594438016,46946.17669212768,-3.818918852519556e-05
1631195700,1,2167.0,46944.205,47004.97,46924.8,46971.705,159.0131589802499,46965.31343624932,3.283940198043744e-06
1631195760,1,1888.0,46976.43571428571,47007.62,46918.0,46937.09328436001,61.94483566743495,46958.16387250066,-9.203289251132648e-05
1631195820,1,2921.0,46936.16502824874,46979.72,46838.74,46930.29,120.1451180159183,46912.28975941222,-0.0001587135244187
1631195880,1,1792.0,46921.935,46968.0,46895.39,46928.39375,62.493617167617046,46933.30403032122,0.0001400339860169
1631195940,1,1741.0,46931.48428571429,46949.98,46873.6,46897.04857142857,47.84004795683381,46915.36749128348,-9.315231117441294e-05
1631196000,1,3246.0,46896.88875,47060.53,46871.8,47028.89,106.75636348336792,46971.72221650135,0.000136623236146
1631196060,1,2693.0,47037.81875000001,47068.68,46950.2,47002.0825,66.91861208473304,47011.9865918248,0.0003650667642827
1631196120,1,2198.0,47001.07403195875,47055.0,46974.58,46997.43500000001,70.7286753010175,47016.25754207086,0.0003248755286629
1631196180,1,2013.0,46999.10750000001,47047.5,46976.8,47018.42625,56.175992836800994,47015.95327653941,0.0001796612344256
1631196240,1,2665.0,47022.685,47086.63,46990.97,47046.16875,82.24966776439176,47049.53724295626,0.0001338558601042
1631196300,1,2284.0,47037.7525,47089.36,47009.22,47048.86766974499,77.46773311183188,47050.2838178635,-0.0001781365967064
1631196360,1,2140.0,47056.12,47113.71,47028.2,47053.7425,54.53610889494208,47065.53540314869,-0.0005148257730941
1631196420,1,2326.0,47056.49625,47147.1,47020.7,47112.32625,69.36106165920967,47088.77840821961,-0.0008827892297092
1631196480,1,3825.0,47112.35606649625,47199.99,47061.48,47139.01875,160.48318179195513,47145.47473803456,-0.0008756549531866
1631196540,1,2008.0,47135.255714285726,47165.92,47112.24,47144.29428571429,58.96611649903444,47139.655631786896,-0.0005084506015714
1631196600,1,2672.0,47139.7125,47163.06,47011.71,47066.99132624375,118.14116335250804,47092.48710531236,-0.0007337202161575
1631196660,1,1946.0,47059.04624999999,47094.34,47002.7,47033.4525,49.17358629690517,47044.222095098005,-0.000904608924982
1631196720,1,2254.0,47032.475,47060.85,46979.3,47010.37750000001,99.9528921024761,47020.54396957599,-0.0013196807521168
1631196780,1,1819.0,47011.02625,47082.61,46986.6,47037.58875,48.01856552329291,47029.509724200085,-0.0017276853452048
1631196840,1,2088.0,47041.9375,47097.33,47021.6,47078.01,46.93838857255665,47063.162265303705,-0.0013836141858999
1631196900,1,2337.0,47083.596352675,47120.0,47039.9,47066.3925,53.07876002241125,47087.940487193904,-0.0011163334394004
1631196960,1,1737.0,47053.820329984286,47071.4,46995.7,47017.15726568856,50.95981369291203,47034.828540646784,-0.0008036264333725
1631197020,1,2257.0,47023.08,47114.85,47000.0,47092.1975,81.83672406741881,47063.92674314837,-0.0004902122667891
1631197080,1,2106.0,47090.66,47145.53,47042.91,47115.44,54.81612228060115,47088.56149433657,-0.0005772148749599
1631197140,1,3009.0,47114.35875,47176.05,47072.6,47101.704413975,81.69967028906163,47116.522920585136,-0.0004598627622771
1631197200,1,2599.0,47096.095061438566,47129.18,47054.22,47089.97000000001,52.71729769372128,47092.72246790527,-0.0003106115330761
1631197260,1,2715.0,47077.08285714287,47118.98,46996.8,47030.374285714286,62.15841393804644,47056.98367786109,-0.0002860888940354
1631197320,1,2396.0,47032.52285714285,47066.5,46957.5,46993.78285714286,82.68278288050672,47017.15020301269,-0.0002262950065094
1631197380,1,2123.0,46993.475,47035.33,46967.0,46995.0425,72.00881749688631,46996.60648630221,-0.0001340568158984
1631197440,1,2470.0,46999.43375,47049.0,46969.0,47003.34874999999,59.44110099612506,47011.203438623175,-0.0004800267567006
1631197500,1,2012.0,47004.167142857135,47050.77,46980.1,47010.75,49.734745443518655,47013.99492441746,-0.0003740330225053
1631197560,1,1908.0,47007.47788482286,47049.6,46985.9,47022.71142857144,44.53073072,47016.38575852498,-0.0005270358440321
1631197620,1,1799.0,47024.064285714274,47040.0,46990.74,47012.27217053714,32.71066570280211,47014.20607688802,-0.0001580868242649
1631197680,1,2112.0,47008.625714285714,47039.22,46992.0,47005.441428571416,60.0117324169408,47011.40993482961,-0.0002894859323945
1631197740,1,1918.0,47012.34125000001,47061.89,46993.26,47020.21552469001,44.49398228462707,47023.35881659994,-0.0006309582086323
1631197800,1,3906.0,47022.1525,47100.09,46982.5,47009.785,389.8916060024621,47046.60069703322,-0.0010249520104983
1631197860,1,1542.0,47008.46,47037.7,46987.5,47010.98142857144,32.26063207384482,47013.74244094421,-0.0010627451108426
1631197920,1,2678.0,47005.33703127125,47029.84625017,46923.0,46959.86125,73.46671602613088,46975.21427205113,-0.0010146131978491
1631197980,1,1882.0,46958.3684776525,46998.34,46932.9,46968.79331239374,63.30641591327044,46967.33239763645,-0.0009379937866053
1631198040,1,1492.0,46966.10625,47002.52,46949.0,46979.04500000001,28.679352412682142,46971.264555278496,-0.0011138707264771
1631198100,1,1844.0,46983.46125,47017.55,46944.7,46994.06875,35.86888234165855,46981.992344048216,-0.0010915656278444
1631198160,1,1797.0,46999.30857142856,47023.28,46936.3,46966.94857142858,46.4540080869133,46982.88265984019,-0.0009341461678827
1631198220,1,1835.0,46969.35375,47039.39,46943.95,46990.97875000001,40.33160878553529,46976.56459128353,-0.0009171156911429
1631198280,1,1471.0,46994.735714285714,47020.6,46976.9,46995.775695038574,28.72267583827008,46995.51664848023,-0.0013694139421744
1631198340,1,1750.0,46993.11375,47020.85,46937.91,47001.3775,71.12708085720988,46983.55278574885,-0.0011293834695029
1631198400,1,1776.0,47003.5275,47059.68,46981.88,47028.08624999999,45.53023524836585,47018.79086776852,-0.0008310924078955
1631198460,1,2017.0,47034.69730186251,47079.64,47016.9,47034.60000000001,66.42290466984278,47045.88567789325,-0.0006144593988641
1631198520,1,2188.0,47034.298571428575,47059.89,46992.74,47030.15732927428,55.19451853666372,47030.782526516414,-0.0005518922555052
1631198580,1,1717.0,47031.542857142864,47054.25,47009.94,47029.83857142856,41.10797240058754,47031.33094954304,-0.0006188815305082
